23 17 13 16 3 1 7 0
23 17 17 15 2 1 4 1
22 16 10 13 4 3 8 0
28 22 20 21 3 1 5 0
22 16 13 16 2 0 7 0
26 20 17 18 4 2 5 0
24 18 19 16 1 2 4 0
21 15 12 12 3 3 6 0
20 14 13 14 2 0 5 0
21 15 12 14 2 1 7 0
21 15 14 14 3 1 4 0
24 18 19 18 2 0 3 0
21 15 9 14 5 1 7 0
26 20 14 17 5 3 7 0
26 20 18 19 3 1 5 0
30 24 19 20 4 3 7 1
18 12 7 12 3 0 8 0
18 12 12 11 2 1 4 0
19 13 7 11 5 2 7 0
24 18 15 17 2 1 7 0
21 15 10 14 2 1 9 0
24 18 12 17 5 1 7 0
23 17 16 15 2 2 5 0
22 16 15 13 3 2 4 1
20 14 13 12 2 2 5 0
19 13 10 13 3 0 6 0
25 19 17 15 4 4 4 0
27 21 15 19 4 2 8 0
23 17 16 16 1 1 6 0
24 18 18 17 2 1 4 0
27 21 23 20 2 1 2 0
30 24 20 21 3 2 7 1
17 11 8 10 3 1 6 0
25 19 16 17 3 2 6 0
16 10 10 9 1 1 5 0
31 25 21 24 3 1 7 0
17 11 12 10 1 1 4 0
21 15 12 13 4 2 5 0
25 19 15 17 4 2 6 0
23 17 15 17 2 0 6 0
33 27 23 23 4 4 6 0
19 13 14 11 0 2 5 0
24 18 19 17 0 0 5 1
26 20 15 20 6 0 5 0
20 14 12 14 2 0 6 0
23 17 13 17 4 0 6 0
18 12 13 10 2 2 3 0
20 14 12 13 4 1 4 0
24 18 16 17 3 1 5 0
15 9 8 7 2 2 5 0
26 20 14 17 3 2 9 1
19 13 10 12 2 1 7 0
16 10 9 10 1 0 6 0
19 13 14 13 0 0 5 0
24 18 16 18 2 0 6 0
22 16 15 15 2 1 5 0
20 14 12 13 2 1 6 0
19 13 11 11 1 1 7 1
23 17 14 16 1 1 8 0
25 19 15 18 4 1 6 0
30 24 18 22 5 2 7 0
26 20 10 15 9 4 7 1
22 16 14 15 3 1 5 0
23 17 14 17 2 0 7 0
22 16 15 14 2 2 5 0
26 20 15 19 2 1 9 0
19 13 9 12 3 0 7 1
22 16 13 13 3 3 6 0
25 19 17 17 2 1 6 1
22 16 12 16 2 0 8 0
23 17 13 15 3 2 7 0
22 16 12 16 1 0 9 0
24 18 16 16 2 2 6 0
16 10 6 9 3 0 7 1
21 15 10 12 2 3 9 0
23 17 15 15 2 2 6 0
16 10 8 10 2 0 6 0
27 21 18 19 1 1 8 1
23 17 15 14 3 3 5 0
21 15 11 13 3 2 7 0
23 17 13 15 2 1 8 1
23 17 13 17 3 0 7 0
22 16 15 15 2 1 5 0
21 15 13 15 3 0 5 0
23 17 15 16 0 1 8 0
22 16 15 15 2 1 5 0
18 12 7 12 5 0 6 0
22 16 10 14 7 2 5 0
18 12 8 11 5 1 5 0
19 13 12 10 3 3 4 0
22 16 14 16 1 0 7 0
24 18 12 16 4 1 8 1
26 20 17 19 2 1 7 0
20 14 10 13 3 0 7 1
20 14 11 14 3 0 6 0
22 16 9 13 5 3 8 0
32 26 23 25 2 1 7 0
20 14 12 14 1 0 7 0
22 16 12 12 2 4 8 0
30 24 20 24 1 0 9 0
25 19 10 13 6 6 9 0
23 17 15 15 1 2 7 0
22 16 13 13 3 3 6 0
30 24 14 22 8 0 8 2
24 18 12 16 5 2 7 0
20 14 10 13 3 1 7 0
23 17 13 16 2 1 8 0
22 16 12 14 5 2 5 0
25 19 16 18 2 1 7 0
23 17 13 16 4 1 6 0
21 15 12 11 4 4 5 0
18 12 8 9 5 3 5 0
23 17 14 16 3 1 6 0
22 16 13 13 5 3 4 0
17 11 10 11 2 0 5 0
17 11 9 10 4 1 4 0
20 14 11 12 3 2 6 0
18 12 11 10 3 2 4 0
21 15 15 14 1 1 5 0
23 17 15 17 4 0 4 0
22 16 11 14 3 2 8 0
23 17 17 16 2 1 4 0
18 12 6 10 5 2 7 0
25 19 15 17 2 2 8 0
22 16 11 15 2 1 9 0
26 20 15 19 2 1 9 0
19 13 10 11 3 2 6 0
21 15 12 13 3 2 6 0
21 15 12 14 5 1 4 0
20 14 11 11 5 3 4 0
19 13 14 13 1 0 4 0
26 20 15 19 2 1 9 0
23 17 16 15 3 1 4 1
22 16 17 15 3 1 2 0
19 13 7 11 2 2 10 0
24 18 18 16 3 2 3 0
18 12 10 12 1 0 7 0
21 15 12 14 4 1 5 0
23 17 17 15 0 2 6 0
24 18 14 15 3 3 7 0
24 18 14 15 4 3 6 0
22 16 11 12 5 4 6 0
23 17 13 17 2 0 8 0
20 14 14 14 1 0 5 0
24 18 15 17 4 1 5 0
21 15 10 14 5 1 6 0
27 21 22 20 1 1 4 0
26 20 13 17 3 2 10 1
20 14 13 13 3 1 4 0
20 14 13 12 2 2 5 0
25 19 17 16 2 3 6 0
25 19 14 16 4 2 7 1
18 12 6 12 4 0 8 0
20 14 13 12 2 2 5 0
18 12 7 11 4 1 7 0
18 12 9 12 4 0 5 0
20 14 13 14 1 0 6 0
24 18 14 17 2 1 8 0
27 21 17 21 3 0 7 0
26 20 17 18 3 2 6 0
21 15 10 13 6 2 5 0
16 10 12 9 0 1 4 0
20 14 13 13 2 1 5 0
26 20 16 19 4 1 6 0
27 21 22 21 1 0 4 0
20 14 10 12 4 2 6 0
26 20 18 18 3 2 5 0
21 15 16 15 1 0 4 0
22 16 11 15 4 1 7 0
26 20 17 16 3 4 6 0
24 18 13 15 4 3 7 0
23 17 13 17 3 0 7 0
29 23 20 23 4 0 5 0
21 15 13 12 2 2 6 1
23 17 12 16 4 1 7 0
19 13 9 13 2 0 8 0
20 14 7 13 5 1 8 0
27 21 17 16 2 4 8 1
25 19 11 17 6 2 8 0
21 15 10 13 4 2 7 0
25 19 13 17 3 2 9 0
27 21 18 20 1 1 8 0
23 17 15 17 1 0 7 0
20 14 12 14 3 0 5 0
25 19 13 18 4 1 8 0
21 15 14 14 2 1 5 0
24 18 13 18 3 0 8 0
19 13 11 12 3 1 5 0
24 18 13 16 5 1 6 1
21 15 9 12 5 3 7 0
22 16 14 16 1 0 7 0
29 23 21 19 1 4 7 0
21 15 12 15 3 0 6 0
21 15 12 15 3 0 6 0
20 14 13 14 1 0 6 0
19 13 12 13 0 0 7 0
21 15 15 15 1 0 5 0
20 14 13 14 2 0 5 0
21 15 15 14 2 1 4 0
20 14 12 13 1 1 7 0
19 13 13 12 1 0 5 1
24 18 12 15 3 2 9 1
24 18 14 17 3 1 7 0
18 12 10 10 3 2 5 0
21 15 15 15 0 0 6 0
22 16 14 14 2 2 6 0
24 18 15 17 4 1 5 0
25 19 21 18 0 1 4 0
27 21 14 18 4 2 9 1
20 14 13 13 3 1 4 0
23 17 16 14 2 3 5 0
21 15 13 15 0 0 8 0
23 17 13 16 5 1 5 0
24 18 13 16 5 2 6 0
17 11 11 11 1 0 5 0
22 16 12 15 3 1 7 0
25 19 17 18 1 1 7 0
20 14 10 14 4 0 6 0
23 17 15 16 2 1 6 0
26 20 17 19 4 1 5 0
20 14 9 13 3 1 8 0
21 15 10 14 4 1 7 0
20 14 13 14 1 0 6 0
19 13 12 11 3 2 4 0
26 20 18 18 3 2 5 0
28 22 20 21 1 1 7 0
26 20 17 18 3 2 6 0
28 22 13 21 4 1 11 0
20 14 10 11 5 2 5 1
19 13 15 13 0 0 4 0
26 20 19 19 3 1 4 0
30 24 19 23 2 1 9 0
31 25 18 23 5 2 8 0
18 12 12 12 0 0 6 0
23 17 15 17 1 0 7 0
20 14 14 13 3 1 3 0
21 15 11 15 2 0 8 0
25 19 14 16 4 2 7 1
28 22 22 21 1 1 5 0
18 12 12 12 1 0 5 0
21 15 15 14 3 1 3 0
23 17 12 17 5 0 6 0
24 18 13 16 2 1 9 1
20 14 12 12 4 2 4 0
19 13 12 12 1 1 6 0
20 14 14 13 3 1 3 0
20 14 11 11 6 3 3 0
20 14 12 11 1 3 7 0
26 20 13 19 5 1 8 0
23 17 13 16 3 1 7 0
18 12 7 12 3 0 8 0
25 19 13 17 3 2 9 0
18 12 11 10 3 2 4 0
24 18 17 18 2 0 5 0
23 17 13 17 2 0 8 0
21 15 14 14 3 1 4 0
20 14 13 12 2 2 5 0
20 14 14 14 2 0 4 0
21 15 16 13 2 2 3 0
17 11 9 10 2 1 6 0
25 19 17 17 3 1 5 1
27 21 15 18 4 3 8 0
17 11 12 10 1 1 4 0
26 20 14 19 4 1 8 0
26 20 15 18 2 2 9 0
32 26 24 24 3 1 5 1
20 14 11 13 2 1 7 0
23 17 14 16 3 1 6 0
27 21 19 20 2 0 6 1
18 12 12 12 0 0 6 0
21 15 7 12 4 3 10 0
26 20 13 19 5 1 8 0
15 9 9 9 0 0 6 0
25 19 15 17 3 2 7 0
16 10 8 8 2 1 6 1
23 17 14 15 3 2 6 0
24 18 16 17 3 0 5 1
21 15 13 14 2 1 6 0
28 22 19 20 1 1 8 1
29 23 17 19 3 4 9 0
17 11 9 10 2 1 6 0
22 16 14 15 2 0 6 1
19 13 10 12 3 1 6 0
24 18 18 16 1 2 5 0
16 10 8 10 1 0 7 0
23 17 14 13 4 4 5 0
23 17 15 15 3 2 5 0
27 21 20 20 0 1 7 0
26 20 12 20 4 0 10 0
30 24 22 20 4 4 4 0
24 18 14 17 1 1 9 0
18 12 7 11 3 1 8 0
20 14 12 12 5 2 3 0
20 14 13 13 1 1 6 0
23 17 15 16 2 1 6 0
19 13 10 11 4 2 5 0
20 14 11 12 2 1 7 1
22 16 12 15 4 1 6 0
25 19 16 18 2 1 7 0
19 13 13 12 3 1 3 0
27 21 20 20 0 0 7 1
22 16 12 16 3 0 7 0
25 19 15 19 2 0 8 0
27 21 22 20 2 1 3 0
21 15 14 13 4 2 3 0
24 18 16 17 1 1 7 0
26 20 13 18 4 2 9 0
19 13 9 11 4 2 6 0
21 15 14 15 2 0 5 0
22 16 10 15 4 0 8 1
31 25 24 22 2 3 5 0
16 10 10 9 1 1 5 0
25 19 19 19 2 0 4 0
18 12 9 12 3 0 6 0
19 13 11 13 2 0 6 0
26 20 17 19 2 1 7 0
23 17 17 15 3 2 3 0
21 15 12 13 3 2 6 0
20 14 11 14 2 0 7 0
25 19 14 19 4 0 7 0
25 19 17 17 2 2 6 0
27 21 13 16 3 4 11 1
22 16 13 16 2 0 7 0
24 18 12 14 4 3 8 1
23 17 19 14 1 3 3 0
26 20 16 16 3 4 7 0
19 13 11 12 3 1 5 0
23 17 14 16 3 1 6 0
19 13 8 11 4 2 7 0
27 21 19 18 2 3 6 0
24 18 15 17 3 1 6 0
23 17 16 17 2 0 5 0
24 18 16 16 4 2 4 0
22 16 14 15 4 1 4 0
26 20 16 18 3 2 7 0
19 13 10 13 2 0 7 0
20 14 13 13 4 1 3 0
19 13 11 13 3 0 5 0
17 11 10 10 2 0 5 1
21 15 13 14 4 1 4 0
22 16 13 16 3 0 6 0
22 16 15 14 1 2 6 0
26 20 19 17 2 3 5 0
18 12 16 11 0 1 2 0
26 20 20 19 1 1 5 0
18 12 6 10 4 2 8 0
28 22 16 19 5 3 7 0
21 15 11 14 2 1 8 0
33 27 21 24 4 3 8 0
21 15 12 15 3 0 6 0
23 17 16 14 2 3 5 0
27 21 14 17 5 4 8 0
20 14 8 11 4 3 8 0
23 17 18 14 1 3 4 0
30 24 17 19 5 4 8 1
22 16 15 14 1 2 6 0
16 10 9 9 1 1 6 0
20 14 13 13 2 1 5 0
24 18 13 16 4 1 7 1
19 13 14 11 1 2 4 0
21 15 11 14 3 1 7 0
17 11 11 11 4 0 2 0
21 15 12 15 2 0 7 0
16 10 8 10 2 0 6 0
25 19 12 17 5 2 8 0
18 12 8 11 3 1 7 0
18 12 12 10 1 2 5 0
24 18 16 15 1 3 7 0
27 21 20 19 4 2 3 0
20 14 9 14 3 0 8 0
27 21 16 20 5 1 6 0
23 17 11 15 4 1 8 1
21 15 14 13 2 1 5 1
17 11 9 11 2 0 6 0
23 17 14 16 3 1 6 0
25 19 15 18 2 1 8 0
23 17 11 14 4 3 8 0
26 20 13 18 5 2 8 0
20 14 9 13 4 1 7 0
18 12 8 11 4 0 6 1
23 17 14 15 4 2 5 0
20 14 10 14 3 0 7 0
24 18 12 17 3 1 9 0
22 16 12 16 3 0 7 0
19 13 9 12 3 1 7 0
21 15 13 15 2 0 6 0
30 24 19 22 4 2 7 0
18 12 9 11 1 1 8 0
24 18 14 18 3 0 7 0
20 14 13 14 2 0 5 0
24 18 16 15 1 3 7 0
20 14 11 12 4 2 5 0
23 17 12 13 3 3 8 1
20 14 11 13 3 1 6 0
26 20 15 17 6 3 5 0
15 9 8 9 2 0 5 0
22 16 14 16 1 0 7 0
21 15 12 14 3 1 6 0
23 17 14 16 2 1 7 0
25 19 15 17 4 2 6 0
25 19 12 18 2 1 11 0
19 13 11 11 3 2 5 0
20 14 9 14 5 0 6 0
20 14 13 14 2 0 5 0
23 17 13 16 3 1 7 0
20 14 13 14 1 0 6 0
22 16 13 16 1 0 8 0
17 11 7 10 3 1 7 0
22 16 11 14 3 2 8 0
19 13 8 11 4 2 7 0
28 22 16 20 3 2 9 0
17 11 8 8 2 3 7 0
21 15 11 14 3 1 7 0
22 16 14 15 3 1 5 0
18 12 9 11 2 1 7 0
21 15 11 14 5 1 5 0
22 16 16 15 2 1 4 0
25 19 13 17 4 1 8 1
30 24 17 20 5 4 8 0
20 14 13 13 1 1 6 0
24 18 17 16 1 1 6 1
32 26 23 22 2 3 7 1
23 17 12 17 3 0 8 0
18 12 11 12 2 0 5 0
19 13 10 12 2 0 7 1
23 17 13 16 4 1 6 0
26 20 17 17 3 3 6 0
22 16 13 15 4 1 5 0
17 11 8 11 2 0 7 0
16 10 9 10 1 0 6 0
28 22 16 21 3 1 9 0
14 8 8 8 2 0 4 0
19 13 9 12 3 1 7 0
17 11 8 11 3 0 6 0
20 14 13 14 0 0 7 0
26 20 19 18 3 2 4 0
27 21 17 21 4 0 6 0
21 15 15 15 1 0 5 0
26 20 20 17 1 2 5 1
20 14 11 13 2 1 7 0
23 17 17 16 3 1 3 0
20 14 11 13 3 1 6 0
24 18 15 16 3 1 6 1
20 14 10 14 6 0 4 0
24 18 16 16 4 2 4 0
18 12 9 11 2 1 7 0
25 19 13 16 4 3 8 0
24 18 17 16 1 2 6 0
25 19 17 17 1 1 7 1
22 16 15 16 3 0 4 0
23 17 13 15 1 2 9 0
19 13 9 13 5 0 5 0
25 19 16 18 3 1 6 0
22 16 11 15 3 0 8 1
24 18 12 16 4 1 8 1
22 16 15 15 3 1 4 0
22 16 10 15 3 1 9 0
15 9 5 7 2 1 8 1
20 14 12 13 1 0 7 1
20 14 12 13 3 1 5 0
23 17 14 15 3 2 6 0
20 14 9 12 3 2 8 0
17 11 9 11 2 0 6 0
25 19 16 18 3 1 6 0
23 17 13 15 2 1 8 1
22 16 15 16 2 0 5 0
24 18 17 15 3 3 4 0
16 10 9 9 2 1 5 0
28 22 18 21 4 1 6 0
24 18 14 14 5 4 5 0
22 16 15 15 2 1 5 0
16 10 8 10 1 0 7 0
21 15 12 13 3 2 6 0
25 19 19 17 3 2 3 0
22 16 11 16 4 0 7 0
20 14 9 13 2 1 9 0
19 13 12 12 3 1 4 0
22 16 14 15 1 1 7 0
16 10 10 10 1 0 5 0
21 15 10 15 6 0 5 0
19 13 10 13 3 0 6 0
22 16 15 14 1 2 6 0
23 17 17 16 1 1 5 0
22 16 14 16 2 0 6 0
21 15 9 15 6 0 6 0
20 14 12 12 4 2 4 0
21 15 10 14 5 1 6 0
25 19 17 16 1 2 7 1
25 19 17 17 1 1 7 1
25 19 15 17 3 2 7 0
25 19 16 17 5 2 4 0
29 23 20 22 2 1 7 0
19 13 12 11 1 2 6 0
22 16 11 16 3 0 8 0
26 20 18 18 2 2 6 0
17 11 9 11 2 0 6 0
20 14 11 11 2 3 7 0
24 18 16 18 3 0 5 0
25 19 13 17 4 2 8 0
19 13 11 13 3 0 5 0
21 15 16 15 1 0 4 0
22 16 15 14 3 2 4 0
26 20 16 17 2 2 8 1
23 17 11 14 5 3 7 0
23 17 13 14 5 3 5 0
29 23 18 22 2 1 9 0
20 14 15 12 1 2 4 0
27 21 21 19 0 2 6 0
15 9 9 9 2 0 4 0
20 14 11 13 3 1 6 0
24 18 17 18 1 0 6 0
22 16 15 14 2 2 5 0
23 17 16 17 2 0 5 0
23 17 13 16 1 1 9 0
21 15 10 14 3 1 8 0
24 18 15 17 3 1 6 0
19 13 11 13 2 0 6 0
27 21 19 17 2 4 6 0
18 12 9 11 3 1 6 0
20 14 9 14 3 0 8 0
17 11 8 10 2 1 7 0
22 16 13 15 2 1 7 0
21 15 13 14 3 1 5 0
19 13 12 13 2 0 5 0
18 12 7 11 3 1 8 0
21 15 12 14 2 1 7 0
25 19 16 18 4 1 5 0
25 19 16 19 0 0 9 0
17 11 10 9 3 2 4 0
19 13 11 12 2 1 6 0
21 15 14 14 3 1 4 0
27 21 17 19 2 2 8 0
29 23 19 22 5 1 5 0
25 19 16 18 1 1 8 0
22 16 11 16 4 0 7 0
17 11 6 11 3 0 8 0
24 18 13 16 5 2 6 0
25 19 14 18 4 1 7 0
25 19 12 17 5 2 8 0
25 19 16 17 3 2 6 0
23 17 17 17 2 0 4 0
36 30 22 29 5 1 9 0
22 16 14 15 2 1 6 0
22 16 14 13 3 3 5 0
21 15 14 14 2 1 5 0
26 20 17 18 2 2 7 0
21 15 13 14 2 1 6 0
17 11 10 11 2 0 5 0
22 16 11 15 4 1 7 0
23 17 15 17 3 0 5 0
23 17 12 14 4 3 7 0
26 20 14 20 4 0 8 0
24 18 13 17 3 1 8 0
23 17 16 15 4 2 3 0
22 16 12 15 3 1 7 0
20 14 10 12 4 2 6 0
27 21 18 19 5 2 4 0
20 14 11 14 2 0 7 0
26 20 17 14 2 5 7 1
23 17 14 16 2 1 7 0
21 15 11 11 1 4 9 0
18 12 10 10 5 2 3 0
22 16 10 14 3 2 9 0
30 24 19 19 5 5 6 0
18 12 12 11 2 1 4 0
22 16 13 15 3 1 6 0
29 23 19 22 2 1 8 0
25 19 18 17 2 1 5 1
19 13 11 11 1 0 7 2
18 12 8 12 2 0 8 0
23 17 14 15 3 2 6 0
28 22 17 20 3 1 8 1
24 18 15 18 3 0 6 0
21 15 10 15 3 0 8 0
20 14 11 12 5 2 4 0
23 17 11 15 4 2 8 0
26 20 17 17 1 2 8 1
22 16 14 16 2 0 6 0
20 14 12 13 3 1 5 0
24 18 11 15 4 3 9 0
22 16 14 15 4 1 4 0
21 15 12 14 0 1 9 0
20 14 14 13 3 1 3 0
31 25 25 23 4 2 2 0
20 14 10 14 3 0 7 0
24 18 12 16 4 1 8 1
20 14 14 12 0 2 6 0
22 16 15 15 3 1 4 0
25 19 11 17 6 2 8 0
21 15 14 14 2 1 5 0
21 15 14 15 1 0 6 0
24 18 16 15 3 3 5 0
29 23 19 22 2 1 8 0
17 11 8 9 1 2 8 0
24 18 14 15 4 3 6 0
22 16 11 12 3 3 8 1
20 14 10 12 4 2 6 0
24 18 13 16 5 2 6 0
24 18 15 15 2 2 7 1
27 21 15 19 4 2 8 0
18 12 8 12 4 0 6 0
23 17 11 16 2 1 10 0
26 20 15 18 3 2 8 0
19 13 10 12 1 1 8 0
20 14 10 14 3 0 7 0
24 18 13 16 4 2 7 0
23 17 15 15 1 1 7 1
26 20 16 19 5 1 5 0
23 17 15 17 3 0 5 0
23 17 19 17 0 0 4 0
19 13 11 11 2 2 6 0
27 21 17 18 4 2 6 1
27 21 18 17 4 4 5 0
27 21 16 18 4 3 7 0
17 11 10 11 2 0 5 0
27 21 12 20 6 1 9 0
28 22 19 20 1 1 8 1
26 20 17 16 0 4 9 0
22 16 13 15 4 1 5 0
20 14 9 14 3 0 8 0
24 18 13 15 5 3 6 0
19 13 11 12 3 1 5 0
20 14 15 14 1 0 4 0
23 17 16 16 2 0 5 1
25 19 16 18 3 1 6 0
28 22 18 19 2 3 8 0
28 22 19 21 2 1 7 0
21 15 11 15 3 0 7 0
24 18 17 16 1 2 6 0
25 19 17 17 1 2 7 0
20 14 10 13 2 1 8 0
24 18 16 15 5 3 3 0
29 23 21 17 3 3 5 3
21 15 13 14 3 1 5 0
23 17 14 17 3 0 6 0
19 13 12 12 1 1 6 0
24 18 15 16 3 1 6 1
21 15 16 13 2 1 3 1
21 15 13 13 3 2 5 0
25 19 18 18 2 0 5 1
22 16 15 16 0 0 7 0
20 14 12 14 2 0 6 0
24 18 14 16 4 2 6 0
25 19 15 16 4 3 6 0
20 14 11 13 2 1 7 0
21 15 14 14 4 1 3 0
27 21 19 19 0 2 8 0
20 14 11 13 0 1 9 0
15 9 8 8 1 1 6 0
25 19 12 18 6 1 7 0
22 16 14 15 3 1 5 0
24 18 14 15 4 3 6 0
25 19 14 19 3 0 8 0
24 18 14 16 6 2 4 0
18 12 12 12 0 0 6 0
24 18 14 16 4 2 6 0
18 12 8 12 3 0 7 0
31 25 22 23 2 2 7 0
23 17 14 16 3 1 6 0
17 11 13 11 0 0 4 0
20 14 10 13 3 1 7 0
21 15 15 14 3 1 3 0
26 20 15 18 3 2 8 0
22 16 17 16 2 0 3 0
21 15 13 12 4 3 4 0
23 17 16 16 2 1 5 0
21 15 9 12 4 2 8 1
21 15 12 15 2 0 7 0
20 14 13 14 2 0 5 0
27 21 17 20 4 1 6 0
16 10 10 10 0 0 6 0
24 18 15 17 1 1 8 0
19 13 10 13 1 0 8 0
26 20 18 19 3 1 5 0
17 11 8 10 4 1 5 0
20 14 12 10 4 4 4 0
23 17 17 16 1 1 5 0
23 17 14 16 3 1 6 0
20 14 14 12 1 2 5 0
23 17 15 15 2 2 6 0
24 18 14 15 4 3 6 0
15 9 8 9 1 0 6 0
20 14 12 13 1 1 7 0
18 12 12 11 1 1 5 0
23 17 17 14 2 3 4 0
23 17 12 17 3 0 8 0
17 11 12 11 0 0 5 0
23 17 15 16 3 1 5 0
28 22 18 19 3 2 7 1
20 14 14 12 0 2 6 0
21 15 13 15 3 0 5 0
22 16 14 15 2 1 6 0
25 19 15 17 5 1 5 1
16 10 10 8 1 1 5 1
23 17 15 14 3 2 5 1
27 21 20 20 2 1 5 0
24 18 16 16 4 2 4 0
18 12 9 11 3 1 6 0
16 10 10 10 1 0 5 0
24 18 15 15 3 3 6 0
21 15 17 14 1 1 3 0
27 21 20 21 1 0 6 0
20 14 10 13 3 1 7 0
18 12 9 11 1 1 8 0
25 19 13 15 4 4 8 0
16 10 10 10 2 0 4 0
24 18 15 17 1 1 8 0
21 15 12 15 1 0 8 0
24 18 16 17 3 1 5 0
26 20 15 20 4 0 7 0
23 17 10 14 4 2 9 1
24 18 16 17 2 1 6 0
23 17 16 14 2 3 5 0
19 13 11 12 2 1 6 0
23 17 16 16 3 1 4 0
17 11 9 10 2 1 6 0
20 14 8 14 4 0 8 0
27 21 15 18 5 3 7 0
17 11 9 11 1 0 7 0
18 12 11 11 3 1 4 0
18 12 10 10 3 2 5 0
19 13 11 11 2 2 6 0
25 19 19 17 3 2 3 0
20 14 15 13 0 1 5 0
26 20 17 17 2 3 7 0
21 15 12 14 3 1 6 0
17 11 12 9 2 1 3 1
19 13 11 13 2 0 6 0
23 17 14 11 3 6 6 0
28 22 20 21 4 1 4 0
23 17 13 16 1 1 9 0
19 13 15 13 1 0 3 0
30 24 22 22 1 1 7 1
27 21 14 19 2 1 11 1
21 15 12 14 5 1 4 0
20 14 12 14 1 0 7 0
21 15 10 13 6 2 5 0
17 11 9 9 3 2 5 0
17 11 10 10 2 1 5 0
21 15 8 14 4 1 9 0
26 20 19 19 0 1 7 0
21 15 12 13 3 1 6 1
22 16 15 15 2 1 5 0
23 17 15 14 5 3 3 0
15 9 9 9 2 0 4 0
24 18 15 17 1 1 8 0
23 17 11 16 1 1 11 0
22 16 13 15 3 1 6 0
21 15 11 13 3 2 7 0
23 17 13 15 2 2 8 0
22 16 13 15 0 1 9 0
20 14 10 13 3 1 7 0
20 14 14 13 1 1 5 0
23 17 11 15 6 2 6 0
20 14 10 14 1 0 9 0
22 16 13 16 4 0 5 0
21 15 10 13 3 2 8 0
27 21 19 19 2 2 6 0
23 17 17 16 2 1 4 0
22 16 12 15 4 1 6 0
21 15 13 14 3 1 5 0
19 13 14 10 2 3 3 0
25 19 14 16 4 2 7 1
22 16 14 14 4 2 4 0
18 12 7 12 4 0 7 0
25 19 20 17 1 2 4 0
20 14 13 14 1 0 6 0
24 18 15 16 2 2 7 0
19 13 15 12 1 1 3 0
20 14 10 14 5 0 5 0
23 17 15 16 3 1 5 0
20 14 12 13 3 1 5 0
22 16 11 12 7 4 4 0
26 20 18 19 2 1 6 0
24 18 14 14 4 3 6 1
23 17 13 14 2 2 8 1
20 14 11 13 3 1 6 0
24 18 13 17 3 1 8 0
24 18 18 17 2 1 4 0
22 16 12 15 3 1 7 0
20 14 12 13 2 0 6 1
16 10 8 10 2 0 6 0
17 11 15 9 1 1 1 1
20 14 10 14 3 0 7 0
19 13 11 13 1 0 7 0
24 18 13 17 2 1 9 0
24 18 14 16 3 1 7 1
19 13 6 12 5 1 8 0
17 11 11 10 2 1 4 0
21 15 10 13 3 1 8 1
22 16 15 15 2 1 5 0
18 12 11 11 2 1 5 0
17 11 11 9 3 2 3 0
19 13 11 12 3 1 5 0
17 11 10 8 2 3 5 0
24 18 13 18 4 0 7 0
24 18 15 15 2 2 7 1
19 13 10 11 4 2 5 0
28 22 19 21 2 1 7 0
21 15 11 13 5 2 5 0
21 15 12 14 3 1 6 0
21 15 14 15 3 0 4 0
25 19 14 16 3 2 8 1
30 24 20 22 4 2 6 0
21 15 14 13 2 2 5 0
19 13 9 11 4 2 6 0
16 10 9 10 2 0 5 0
23 17 16 15 2 2 5 0
20 14 9 13 4 1 7 0
19 13 7 11 4 2 8 0
21 15 15 12 1 2 5 1
23 17 10 17 5 0 8 0
21 15 15 12 3 3 3 0
27 21 22 20 0 1 5 0
18 12 14 10 1 2 3 0
32 26 22 26 2 0 8 0
22 16 15 15 4 1 3 0
24 18 13 16 5 2 6 0
23 17 13 16 2 1 8 0
18 12 11 9 1 3 6 0
16 10 9 9 2 1 5 0
26 20 16 19 1 1 9 0
22 16 13 15 3 1 6 0
23 17 18 16 1 1 4 0
22 16 14 16 2 0 6 0
21 15 15 13 2 2 4 0
18 12 10 9 3 2 5 1
20 14 14 12 2 2 4 0
24 18 13 13 3 4 8 1
18 12 8 10 4 1 6 1
23 17 13 17 3 0 7 0
30 24 21 22 2 1 7 1
19 13 14 12 1 1 4 0
23 17 14 17 4 0 5 0
26 20 16 17 5 3 5 0
24 18 19 18 0 0 5 0
22 16 16 14 1 2 5 0
14 8 10 7 1 1 3 0
23 17 15 16 3 1 5 0
22 16 16 14 1 1 5 1
21 15 8 15 4 0 9 0
16 10 11 10 2 0 3 0
25 19 17 17 2 1 6 1
24 18 17 17 4 1 3 0
20 14 12 13 3 1 5 0
23 17 12 16 4 1 7 0
27 21 17 20 3 1 7 0
22 16 14 13 1 2 7 1
27 21 20 20 1 1 6 0
18 12 11 10 4 2 3 0
22 16 10 15 4 1 8 0
21 15 13 11 2 3 6 1
22 16 17 13 3 3 2 0
32 26 24 24 3 1 5 1
23 17 14 14 3 2 6 1
19 13 10 12 3 1 6 0
22 16 16 15 1 1 5 0
23 17 13 16 4 1 6 0
23 17 18 15 2 2 3 0
20 14 10 12 6 2 4 0
26 20 17 18 3 2 6 0
23 17 16 16 1 1 6 0
24 18 13 16 6 2 5 0
23 17 15 16 3 1 5 0
24 18 13 16 1 1 10 1
17 11 12 11 1 0 4 0
22 16 10 15 5 1 7 0
20 14 15 14 2 0 3 0
23 17 17 16 2 1 4 0
27 21 16 21 4 0 7 0
25 19 15 15 3 4 7 0
19 13 10 13 3 0 6 0
19 13 12 13 2 0 5 0
19 13 11 13 1 0 7 0
20 14 11 12 4 2 5 0
